,date/time,match,league,sport,bet365,betfair,st
0,2019-10-30 01:52:00+00:00,B Gojo v Reboul,Challenger Shenzhen 2,Tennis,False,True,
1,2019-10-30 01:52:00+00:00,Li v Jaziri,Challenger Shenzhen 2,Tennis,False,True,
2,2019-10-30 02:20:00+00:00,Los Angeles FC v Seattle Sounders,USA MLS Play-Offs,Soccer,False,True,
3,2019-10-30 02:42:00+00:00,Memphis Grizzlies @ Los Angeles Lakers,NBA,Basketball,False,True,
4,2019-10-30 02:52:00+00:00,Castelnuovo/Fancutt v Crnokrak/Romios,Challenger Playford 2,Tennis,False,True,
5,2019-10-30 02:52:00+00:00,Ratiwatana/Watanuki v Bolt/Reid,Challenger Playford 2,Tennis,False,True,
6,2019-10-30 03:13:00+00:00,Sweeny v A Harris,Challenger Playford 2,Tennis,False,True,
7,2019-10-30 03:19:00+00:00,Tseng v To Matsui,Challenger Shenzhen 2,Tennis,False,True,
8,2019-10-30 03:37:00+00:00,Lopez-Perez v Forejtek,Challenger Shenzhen 2,Tennis,False,True,
9,2019-10-30 03:45:00+00:00,Michelle Li v Hyo Min Kim,Macau Open Women,Badminton,False,True,
10,2019-10-30 04:00:00+00:00,Taylor/Taylor v Heliovaara/Niklas-Salmi,Challenger Playford 2,Tennis,False,True,
11,2019-10-30 04:00:00+00:00,Goransson/Rungkat v Doumbia/Reboul,Challenger Shenzhen 2,Tennis,False,True,
12,2019-10-30 04:07:00+00:00,T Wu v Ramanathan,Challenger Shenzhen 2,Tennis,False,True,
13,2019-10-30 04:07:00+00:00,Zh Zhang v Oliveira,Challenger Shenzhen 2,Tennis,False,True,
14,2019-10-30 04:10:00+00:00,Yiman Zhang v Crystal Pan,Macau Open Women,Badminton,False,True,
15,2019-10-30 04:10:00+00:00,Teck Zhi Soo v Yu Jen Chi,Macau Open MD,Badminton,False,True,
16,2019-10-30 04:30:00+00:00,Banes/Bourchier v Fanselow/Gerch,Challenger Playford 2,Tennis,False,True,
17,2019-10-30 04:50:00+00:00,Brice Leverdez v Aidil Sholeh Ali Sadikin,Macau Open MD,Badminton,False,True,
18,2019-10-30 05:13:00+00:00,Saville v Tabilo,Challenger Playford 2,Tennis,False,True,
19,2019-10-30 05:30:00+00:00,Porntip Buranaprasertsuk v Ruselli Hartawan,Macau Open Women,Badminton,False,True,
20,2019-10-30 05:37:00+00:00,Ferreira Silva v Yang,Challenger Shenzhen 2,Tennis,False,True,
21,2019-10-30 05:50:00+00:00,Ipswich R5 1200m Hcap,Ipswich,Horse Racing,False,True,
22,2019-10-30 06:00:00+00:00,Gabashvili/Jaziri v Matsui/Vardhan,Challenger Shenzhen 2,Tennis,False,True,
23,2019-10-30 06:04:00+00:00,Rich (AUS) 30th Oct,Other,Greyhounds racing,False,True,
24,2019-10-30 06:07:00+00:00,Diez/Safwat v Gong/Li,Challenger Shenzhen 2,Tennis,False,True,
25,2019-10-30 06:07:00+00:00,Safiullin v Istomin,Challenger Shenzhen 2,Tennis,False,True,
26,2019-10-30 06:10:00+00:00,Ga Eun Kim v Meng Zhou,Macau Open Women,Badminton,False,True,
27,2019-10-30 06:10:00+00:00,Cheuk Yiu Lee v Xiaodong Sheng,Macau Open MD,Badminton,False,True,
28,2019-10-30 06:14:00+00:00,Ascot R2 1200m 3yo,Ascot,Horse Racing,False,True,
29,2019-10-30 06:17:00+00:00,APrk (AUS) 30th Oct,Other,Greyhounds racing,False,True,
30,2019-10-30 06:24:00+00:00,Rich (AUS) 30th Oct,Other,Greyhounds racing,False,True,
31,2019-10-30 06:30:00+00:00,Ipswich R6 1666m CL3,Ipswich,Horse Racing,False,True,
32,2019-10-30 06:30:00+00:00,Graeme Dott v Shaun Murphy,World Open Qualifiers 2019,Snooker,False,True,
33,2019-10-30 06:30:00+00:00,Mark Selby v Noppon Saengkham,World Open Qualifiers 2019,Snooker,False,True,
34,2019-10-30 06:37:00+00:00,APrk (AUS) 30th Oct,Other,Greyhounds racing,False,True,
35,2019-10-30 06:44:00+00:00,Rich (AUS) 30th Oct,Other,Greyhounds racing,False,True,
36,2019-10-30 06:54:00+00:00,Ascot R3 1500m Mdn,Ascot,Horse Racing,False,True,
37,2019-10-30 06:55:00+00:00,Supanida Katethong v Natsuki Nidaira,Macau Open Women,Badminton,False,True,
38,2019-10-30 06:58:00+00:00,APrk (AUS) 30th Oct,Other,Greyhounds racing,False,True,
39,2019-10-30 07:05:00+00:00,Ipswich R7 1100m CL1,Ipswich,Horse Racing,False,True,
40,2019-10-30 07:08:00+00:00,Rich (AUS) 30th Oct,Other,Greyhounds racing,False,True,
41,2019-10-30 07:15:00+00:00,Launceston R1 1220m Mdn,Launceston,Horse Racing,False,True,
42,2019-10-30 07:19:00+00:00,APrk (AUS) 30th Oct,Other,Greyhounds racing,False,True,
43,2019-10-30 07:27:00+00:00,Rich (AUS) 30th Oct,Other,Greyhounds racing,False,True,
44,2019-10-30 07:30:00+00:00,Ascot R4 1100m CL1,Ascot,Horse Racing,False,True,
45,2019-10-30 07:30:00+00:00,Mysore Win Each Way,Mysore Win Each Way ,Horse Racing,False,True,
46,2019-10-30 07:38:00+00:00,APrk (AUS) 30th Oct,Other,Greyhounds racing,False,True,
47,2019-10-30 07:40:00+00:00,Pattarasuda Chaiwan v Ngan Yi Cheung,Macau Open Women,Badminton,False,True,
48,2019-10-30 07:44:00+00:00,Rich (AUS) 30th Oct,Other,Greyhounds racing,False,True,
49,2019-10-30 07:50:00+00:00,Launceston R2 1220m Hcap,Launceston,Horse Racing,False,True,
50,2019-10-30 07:58:00+00:00,Ball (AUS) 30th Oct,Other,Greyhounds racing,False,True,
51,2019-10-30 08:00:00+00:00,Mysore Win Each Way,Mysore Win Each Way ,Horse Racing,False,True,
52,2019-10-30 08:00:00+00:00,Mertens/Sabalenka v Chan/Chan,ATP Paris,Tennis,False,True,
53,2019-10-30 08:04:00+00:00,WPrk (AUS) 30th Oct,Other,Greyhounds racing,False,True,
54,2019-10-30 08:07:00+00:00,Elgin/Ramanathan v Oliveira/Sun,Challenger Shenzhen 2,Tennis,False,True,
55,2019-10-30 08:07:00+00:00,Wang/Wu v Nam/Song,Challenger Shenzhen 2,Tennis,False,True,
56,2019-10-30 08:10:00+00:00,Ascot R5 1100m CL1,Ascot,Horse Racing,False,True,
57,2019-10-30 08:12:00+00:00,Kilkenny Win or Each Way,Other,Greyhounds racing,False,True,
58,2019-10-30 08:18:00+00:00,Ball (AUS) 30th Oct,Other,Greyhounds racing,False,True,
59,2019-10-30 08:25:00+00:00,Launceston R3 1420m CL1,Launceston,Horse Racing,False,True,
60,2019-10-30 08:27:00+00:00,Kilkenny Win or Each Way,Other,Greyhounds racing,False,True,
61,2019-10-30 08:28:00+00:00,WPrk (AUS) 30th Oct,Other,Greyhounds racing,False,True,
62,2019-10-30 08:30:00+00:00,Mysore Win Each Way,Mysore Win Each Way ,Horse Racing,False,True,
63,2019-10-30 08:35:00+00:00,Rock (AUS) 30th Oct,Other,Greyhounds racing,False,True,
64,2019-10-30 08:43:00+00:00,Kilkenny Win or Each Way,Other,Greyhounds racing,False,True,
65,2019-10-30 08:45:00+00:00,Ascot R6 1400m CL3,Ascot,Horse Racing,False,True,
66,2019-10-30 08:48:00+00:00,WPrk (AUS) 30th Oct,Other,Greyhounds racing,False,True,
67,2019-10-30 08:54:00+00:00,Rock (AUS) 30th Oct,Other,Greyhounds racing,False,True,
68,2019-10-30 09:00:00+00:00,Launceston R4 1120m 3yo,Launceston,Horse Racing,False,True,
69,2019-10-30 09:00:00+00:00,Mysore Win Each Way,Mysore Win Each Way ,Horse Racing,False,True,
70,2019-10-30 09:00:00+00:00,Machac v Ivashka,Challenger Eckental,Tennis,False,True,
71,2019-10-30 09:00:00+00:00,Majchrzak v Huesler,Challenger Eckental,Tennis,False,True,
72,2019-10-30 09:02:00+00:00,Kilkenny Win or Each Way,Other,Greyhounds racing,False,True,
73,2019-10-30 09:08:00+00:00,WPrk (AUS) 30th Oct,Other,Greyhounds racing,False,True,
74,2019-10-30 09:14:00+00:00,Rock (AUS) 30th Oct,Other,Greyhounds racing,False,True,
75,2019-10-30 09:18:00+00:00,Kilkenny Win or Each Way,Other,Greyhounds racing,False,True,
76,2019-10-30 09:20:00+00:00,Ascot R7 1800m CL3,Ascot,Horse Racing,False,True,
77,2019-10-30 09:28:00+00:00,WPrk (AUS) 30th Oct,Other,Greyhounds racing,False,True,
78,2019-10-30 09:30:00+00:00,Mysore Win Each Way,Mysore Win Each Way ,Horse Racing,False,True,
79,2019-10-30 09:34:00+00:00,Kilkenny Win or Each Way,Other,Greyhounds racing,False,True,
80,2019-10-30 09:34:00+00:00,Rock (AUS) 30th Oct,Other,Greyhounds racing,False,True,
81,2019-10-30 09:40:00+00:00,Launceston R5 1420m Hcap,Launceston,Horse Racing,False,True,
82,2019-10-30 09:48:00+00:00,WPrk (AUS) 30th Oct,Other,Greyhounds racing,False,True,
83,2019-10-30 09:52:00+00:00,Kilkenny Win or Each Way,Other,Greyhounds racing,False,True,
84,2019-10-30 09:55:00+00:00,Rock (AUS) 30th Oct,Other,Greyhounds racing,False,True,
85,2019-10-30 10:00:00+00:00,Juliette Moinard / Sharone Bauer v Kilasu Ostermey,Hungarian Int. Qual,Badminton,False,True,
86,2019-10-30 10:00:00+00:00,Mysore Win Each Way,Mysore Win Each Way ,Horse Racing,False,True,
87,2019-10-30 10:00:00+00:00,Kubot/Melo v Gonzalez/Krajicek,ATP Paris,Tennis,False,True,
88,2019-10-30 10:00:00+00:00,Raonic v Thiem,ATP Paris,Tennis,False,True,
89,2019-10-30 10:00:00+00:00,Rojer/Tecau v Granollers/Zeballos,ATP Paris,Tennis,False,True,
90,2019-10-30 10:00:00+00:00,Cressy v Laaksonen,Challenger Eckental,Tennis,False,True,
91,2019-10-30 10:00:00+00:00,Troicki v Van de Zandschulp,Challenger Eckental,Tennis,False,True,
92,2019-10-30 10:05:00+00:00,WPrk (AUS) 30th Oct,Other,Greyhounds racing,False,True,
93,2019-10-30 10:07:00+00:00,Kilkenny Win or Each Way,Other,Greyhounds racing,False,True,
